DATE,Block,Plot,Rotation,Quadrat,Reading,W460,W510,W560,W610,W660,W710,W760,W810,
8/23/2018,3,35,S2,3516,35164,2.6,3.1,5.66,3.86,2.72,11.58,45.11,51.2,
8/23/2018,3,35,S2,3517,35173,2.99,3.63,6.8,4.86,3.19,12.7,45.41,50.96,
8/23/2018,3,35,S2,3517,35174,3.02,3.52,6.32,4.41,3.1,12.33,45.4,51.59,
8/23/2018,3,35,S2,3518,35183,2.21,2.48,4.69,3.07,2.13,9.26,35.54,40,
8/23/2018,3,35,S2,3518,35184,2.95,3.48,6.03,4.12,3.01,12.62,49.91,57.37,
8/23/2018,3,35,S2,3519,35193,2.63,3.17,5.34,3.83,2.69,10.66,40.23,45.23,
8/23/2018,3,35,S2,3519,35194,2.71,3.05,5.39,3.6,2.5,11.55,48.48,54.96,
8/23/2018,3,35,S2,3520,35203,2.37,2.79,5.02,3.39,2.33,10.54,41.8,47,
8/23/2018,3,35,S2,3520,35204,2.57,3.05,5.41,3.57,2.54,11.2,45.91,52.04,
8/23/2018,3,38,S3,3801,38013,2.57,3.04,5.19,3.52,2.6,10.57,40.14,45.77,
8/23/2018,3,38,S3,3801,38014,2.74,3.24,5.69,3.95,2.77,11.73,46.72,53.25,
8/23/2018,3,38,S3,3802,38023,2.69,3.16,5.36,3.92,2.9,9.88,33.8,37.27,
8/23/2018,3,38,S3,3802,38024,2.56,2.95,5.2,3.7,2.59,11.13,43.3,49.4,
8/23/2018,3,38,S3,3803,38033,2.67,3.04,5.29,3.62,2.64,11.39,45.18,50.86,
8/23/2018,3,38,S3,3803,38034,2.74,3.12,5.48,3.77,2.68,11.7,46.27,51.39,
8/23/2018,3,38,S3,3804,38043,2.54,2.95,5.19,3.6,2.56,11.15,43.07,48.53,
8/23/2018,3,38,S3,3804,38044,2.93,3.51,5.86,4.21,2.96,12,46.5,52.08,
8/23/2018,3,38,S3,3805,38053,2.76,3.11,5.22,3.65,2.58,10.82,41.27,46.98,
8/23/2018,3,38,S3,3805,38054,2.56,2.98,5,3.49,2.48,10.44,37.64,41.31,
8/23/2018,3,38,S3,3806,38063,2.3,2.62,4.46,3.12,2.36,9.07,31.89,34.64,
8/23/2018,3,38,S3,3806,38064,2.5,2.87,4.99,3.52,2.57,10.46,38.64,42.78,
8/23/2018,3,38,S3,3807,38073,2.43,2.91,5.2,3.44,2.53,10.36,37.46,40.06,
8/23/2018,3,38,S3,3807,38074,2.55,2.92,5.1,3.64,2.6,10.61,39.3,44.32,
8/23/2018,3,38,S3,3808,38083,2.54,2.9,5.12,3.41,2.52,10.01,37.48,42.24,
8/23/2018,3,38,S3,3808,38084,2.96,3.39,5.9,4.1,2.86,12.17,45.63,50.89,
8/23/2018,3,38,S3,3809,38093,2.55,2.93,5.12,3.45,2.47,10.91,44.99,51.85,
8/23/2018,3,38,S3,3809,38094,2.43,2.83,4.98,3.35,2.37,10.56,41.6,46.2,
8/23/2018,3,38,S3,3810,38103,2.32,2.72,5.01,3.28,2.24,11.41,50.42,57.88,
8/23/2018,3,38,S3,3810,38104,2.09,2.46,4.52,3.02,2.11,10.67,47.26,54.37,
8/23/2018,4,45,S2,4511,45113,2.39,2.84,4.95,3.57,2.67,10.33,37.22,42.39,
8/23/2018,4,45,S2,4511,45114,2.64,3.15,5.39,4.04,2.97,11.03,39.2,43.89,
8/23/2018,4,45,S2,4512,45123,2.63,3.18,5.51,4.04,2.97,10.68,35.12,38.85,
8/23/2018,4,45,S2,4512,45124,2.78,3.3,5.76,4.19,2.98,11.17,37.59,41.82,
8/23/2018,4,45,S2,4513,45133,2.44,2.97,4.89,3.74,2.88,9.38,30.95,34.89,
8/23/2018,4,45,S2,4513,45134,2.75,3.23,5.59,3.99,2.93,11.38,43.2,49.21,
8/23/2018,4,45,S2,4514,45143,2.33,2.81,4.96,3.4,2.35,10.42,40.24,44.9,
8/23/2018,4,45,S2,4514,45144,2.48,2.95,5.3,3.63,2.55,11.31,43.91,49.86,
8/23/2018,4,45,S2,4515,45153,2.38,2.82,5.12,3.44,2.49,10.84,43.25,49.31,
8/23/2018,4,45,S2,4515,45154,2.47,2.91,5.19,3.54,2.49,10.94,43.42,49.13,
8/23/2018,4,45,S2,4516,45163,2.52,3.01,5.14,3.55,2.61,10.12,36.84,40.94,
8/23/2018,4,45,S2,4516,45164,2.53,2.9,5.07,3.46,2.5,10.7,42.5,48.25,
8/23/2018,4,45,S2,4517,45173,2.7,3.29,5.78,4.21,3.01,12.74,44.07,50.1,
8/23/2018,4,45,S2,4517,45174,2.61,3.07,5.43,3.77,2.69,12.44,45.98,51.88,
8/23/2018,4,45,S2,4518,45183,2.34,2.75,4.8,3.28,2.41,10.67,35.86,40.62,
8/23/2018,4,45,S2,4518,45184,2.72,3.26,5.92,4.07,2.74,13.18,48.71,56.17,
8/23/2018,4,45,S2,4519,45193,2.98,3.48,5.81,4.11,3.05,11.5,41.45,46.22,
8/23/2018,4,45,S2,4519,45194,2.72,3.18,5.54,3.78,2.59,11.36,43.32,48.84,
8/31/2018,2,29,S3,2901,29013,2.25,2.73,4.96,3.23,2.27,10.52,40.06,44.94,
8/31/2018,2,29,S3,2901,29014,2.37,2.88,5.05,3.3,2.3,10.26,39.24,43.28,
8/31/2018,2,29,S3,2902,29023,2.42,2.94,5.16,3.38,2.44,11.26,41.57,45.71,
8/31/2018,2,29,S3,2902,29024,2.54,3.03,5.4,3.64,2.58,11.35,42.12,46.79,
8/31/2018,2,29,S3,2903,29033,2.99,3.52,6.06,4.13,3,12.56,47.12,52.9,
8/31/2018,2,29,S3,2903,29034,2.52,3.03,5.33,3.47,2.44,11.12,43.09,48.55,
8/31/2018,2,29,S3,2904,29043,2.47,2.93,5.17,3.37,2.44,11.21,44.3,49.99,
8/31/2018,2,29,S3,2904,29044,2.66,3.24,5.67,3.87,2.75,11.73,43.2,47.79,
8/31/2018,2,29,S3,2905,29053,2.5,3.01,5.36,3.55,2.51,11.44,45.22,50.99,
8/31/2018,2,29,S3,2905,29054,2.67,3.19,5.45,3.65,2.49,11.44,45.34,50.92,
8/31/2018,2,29,S3,2906,29063,2.73,3.23,5.57,3.8,2.7,11.84,46.3,52.63,
8/31/2018,2,29,S3,2906,29064,2.59,3.13,5.41,3.62,2.6,11.07,41.18,46.74,
8/31/2018,2,29,S3,2907,29073,2.9,3.55,6.08,4.17,2.99,12.79,49.7,55.26,
8/31/2018,2,29,S3,2907,29074,2.59,3.14,5.62,3.83,2.59,11.45,44.1,49.31,
8/31/2018,2,29,S3,2908,29083,2.69,3.28,5.68,3.87,2.73,12.38,48.22,53.89,
8/31/2018,2,29,S3,2908,29084,2.58,3.05,5.33,3.61,2.57,11.19,42.3,46.87,
8/31/2018,2,29,S3,2909,29093,2.3,2.71,4.71,3.2,2.29,9.92,37.53,41.32,
8/31/2018,2,29,S3,2909,29094,2.62,3.16,5.38,3.73,2.59,11.07,41.45,45.67,
8/31/2018,2,29,S3,2910,29103,2.58,3.08,5.36,3.59,2.57,11.43,44.07,49.49,
8/31/2018,2,29,S3,2910,29104,2.52,3.02,5.28,3.57,2.46,11.12,42.53,47.94,
8/31/2018,2,27,S4,2710,27104,2.59,3.21,5.67,3.9,2.72,10.8,36.66,40.3,
8/31/2018,2,27,S4,2710,27103,2.55,3.08,5.29,3.55,2.53,10.65,38.56,42.64,
8/31/2018,2,27,S4,2709,27094,2.43,3.02,5.41,3.63,2.56,10.45,34.79,37.4,
8/31/2018,2,27,S4,2709,27093,2.56,3.16,5.56,3.8,2.59,10.81,37.45,41.85,
8/31/2018,2,27,S4,2708,27084,2.4,2.9,5.15,3.47,2.44,10.23,35.67,38.94,
8/31/2018,2,27,S4,2708,27083,2.38,2.78,4.87,3.33,2.38,9.66,33.97,37.61,
8/31/2018,2,27,S4,2707,27074,2.8,3.36,5.62,4.02,2.9,10.34,33.39,36.91,
8/31/2018,2,27,S4,2707,27073,2.58,3.18,5.63,3.81,2.69,11.03,37.47,40.7,
8/31/2018,2,27,S4,2706,27064,2.43,2.91,5.25,3.46,2.45,10.41,36.68,40.01,
8/31/2018,2,27,S4,2706,26063,2.48,3.01,5.49,3.75,2.58,11.28,40.4,45.25,
8/31/2018,2,27,S4,2705,27054,2.71,3.35,5.84,4.03,2.81,11,36.57,40.86,
8/31/2018,2,27,S4,2705,27053,2.25,2.73,4.87,3.34,2.42,9.54,31.15,35.17,
8/31/2018,2,27,S4,2704,27044,2.51,3.11,5.63,3.77,2.56,12.48,41.38,45.4,
8/31/2018,2,27,S4,2704,27043,2.45,2.98,5.27,3.57,2.53,10.82,38.31,41.44,
8/31/2018,2,27,S4,2703,27034,2.59,3.15,5.4,3.69,2.72,10.39,35.03,37.71,
8/31/2018,2,27,S4,2703,27033,2.72,3.34,5.76,4.05,2.9,11.54,38.63,42.29,
8/31/2018,2,27,S4,2702,27024,2.76,3.39,5.75,4.03,2.93,11.18,37.46,40.73,
8/31/2018,2,27,S4,2702,27023,2.52,2.98,5.04,3.49,2.52,9.53,32.29,35.44,
8/31/2018,2,27,S4,2701,27014,2.35,2.81,5,3.32,2.37,9.9,33.87,36.36,
8/31/2018,2,27,S4,2701,27013,2.49,2.99,5.17,3.58,2.51,10.1,34.49,38.1,
8/31/2018,2,23,S2,2301,23013,2.36,2.89,5.08,3.48,2.48,10.3,36.22,39.13,
8/31/2018,2,23,S2,2301,23014,2.45,2.98,5.36,3.74,2.57,10.9,37.09,40.64,
8/31/2018,2,23,S2,2302,23023,3,3.74,6.51,4.58,3.16,11.29,34.67,37.12,
8/31/2018,2,23,S2,2302,23024,2.97,3.6,6.32,4.67,3.22,11.99,38.85,42.08,
8/31/2018,2,23,S2,2303,23033,2.61,3.27,5.7,4.03,2.94,12.16,39.11,43.96,
8/31/2018,2,23,S2,2303,23034,2.61,3.43,6.14,4.57,3.1,12.08,34.61,37.62,
8/31/2018,2,23,S2,2304,23043,2.4,2.97,5.33,3.56,2.52,11.5,38.75,43.25,
8/31/2018,2,23,S2,2304,23044,2.56,3.23,5.9,4.01,2.67,13.22,43.43,47.64,
8/31/2018,2,23,S2,2305,23053,2.53,3.05,5,4.04,2.82,8.9,22.33,23.84,
8/31/2018,2,23,S2,2305,23054,2.41,2.84,4.84,3.55,2.45,9.7,29.84,32.38,
8/31/2018,2,23,S2,2306,23063,3.01,3.83,6.16,4.78,3.39,10.17,28.4,29.98,
8/31/2018,2,23,S2,2306,23064,2.96,3.63,5.85,4.91,3.48,10.11,28.58,31.34,
8/31/2018,2,23,S2,2307,23073,3.1,3.79,6.44,4.47,3.14,12.4,44.57,50.39,
8/31/2018,2,23,S2,2307,23074,2.59,3.1,5.45,3.64,2.53,10.84,38.86,42.94,
8/31/2018,2,23,S2,2308,23083,2.93,3.66,6.49,4.72,3.18,12.27,44.29,49.17,
8/31/2018,2,23,S2,2308,23084,2.61,3.26,5.78,3.83,2.74,11.8,46.09,51.16,
8/31/2018,2,23,S2,2309,23093,3.12,4.04,7.93,5.35,3.56,13.3,44.36,48.31,
8/31/2018,2,23,S2,2309,23094,2.9,3.58,6.66,4.59,3.22,12.6,45.84,51.78,
8/31/2018,2,23,S2,2310,23103,2.72,3.49,6.7,4.74,3.24,13.22,40.93,44.86,
8/31/2018,2,23,S2,2310,23104,2.57,3.3,6.33,4.39,3.01,12.49,40.1,44.03,
8/31/2018,1,19,S3,1911,19113,2.33,2.91,5.16,3.68,2.53,9.78,32.6,36.21,
8/31/2018,1,19,S3,1911,19114,2.66,3.2,5.81,3.89,2.7,11.48,41.87,47.07,
8/31/2018,1,19,S3,1912,19123,2.32,2.85,5.13,3.4,2.27,9.67,33.5,36.61,
8/31/2018,1,19,S3,1912,19124,2.4,2.96,5.33,3.7,2.57,9.98,32.93,36.11,
8/31/2018,1,19,S3,1913,19133,2.33,2.99,5.48,3.76,2.48,10.28,35.51,38.76,
8/31/2018,1,19,S3,1913,19134,2.35,2.9,5.23,3.48,2.43,10.15,35.09,37.99,
8/31/2018,1,19,S3,1914,19143,2.48,3.55,6.99,5.06,3.09,12,28.75,30.21,
8/31/2018,1,19,S3,1914,19144,2.57,3.14,5.47,3.69,2.64,11.41,35.75,39.18,
8/31/2018,1,19,S3,1915,19153,3.23,4.39,7.96,6.19,4.1,13.77,31.44,33.81,
8/31/2018,1,19,S3,1915,19154,2.67,3.29,5.69,3.87,2.76,11.27,34.46,36.82,
8/31/2018,1,19,S3,1916,19163,2.52,3.16,5.78,3.75,2.64,12.4,41.14,44.82,
8/31/2018,1,19,S3,1916,19164,2.34,2.86,5.12,3.5,2.44,10.68,34.57,38.56,
8/31/2018,1,19,S3,1917,19173,2.79,3.97,7.61,5.83,3.75,13.44,40.26,44.29,
8/31/2018,1,19,S3,1917,19174,2.94,4.01,7.34,5.21,3.52,12.62,39.86,43.92,
8/31/2018,1,19,S3,1918,19183,3.21,4.85,9.66,6.57,3.85,14.14,42.25,46.21,
8/31/2018,1,19,S3,1918,19184,2.94,4,7.16,5.36,3.61,12.51,40.59,44.97,
8/31/2018,1,19,S3,1919,19193,2.94,4.06,7.4,5.71,3.87,12.93,38.08,41.31,
8/31/2018,1,19,S3,1919,19194,2.95,3.99,6.87,5.77,3.77,12.76,35.66,38.45,
8/31/2018,1,19,S3,1920,19203,2.33,2.92,5.41,3.55,2.41,10.71,40.71,45.31,
8/31/2018,1,19,S3,1920,19204,2.24,2.75,4.98,3.43,2.38,10.03,36.5,40.36,
8/31/2018,1,14,S2,1420,14204,2.2,2.76,5,3.41,2.38,9.77,34.3,37.49,
8/31/2018,1,14,S2,1420,14203,2.18,2.78,5.06,3.39,2.31,10.3,36.82,40.69,
8/31/2018,1,14,S2,1419,14194,2.42,3,5.31,3.64,2.5,11.03,40.27,43.55,
8/31/2018,1,14,S2,1419,14193,2.31,2.7,4.73,3.28,2.33,9.77,36.37,40.44,
8/31/2018,1,14,S2,1418,14184,2.16,2.54,4.44,2.99,2.14,8.9,32.24,34.89,
8/31/2018,1,14,S2,1418,14183,2.32,2.77,4.85,3.24,2.32,10.11,39.29,42.51,
8/31/2018,1,14,S2,1417,14174,2.36,2.87,5.15,3.45,2.34,11.24,38.08,40.88,
8/31/2018,1,14,S2,1417,14173,2.65,3.21,5.54,3.72,2.6,12.23,41.23,45.27,
8/31/2018,1,14,S2,1416,14164,2.34,2.82,5.11,3.26,2.27,11.05,37.83,40.68,
8/31/2018,1,14,S2,1416,14163,2.77,3.46,6.02,4.47,3.08,13.12,41.71,45.76,
8/31/2018,1,14,S2,1415,14154,2.57,3.16,5.54,3.88,2.72,12.01,39.38,42.72,
8/31/2018,1,14,S2,1415,14153,2.62,3.21,5.69,3.92,2.68,12.48,41.01,44.74,
8/31/2018,1,14,S2,1414,14144,2.94,3.48,5.88,4.29,3.03,11.67,41.01,44.73,
8/31/2018,1,14,S2,1414,14143,2.9,3.52,5.87,4.32,3.06,11.41,39.21,43.62,
8/31/2018,1,14,S2,1413,14134,2.89,3.67,6.26,4.53,3.2,12.67,44.7,48.99,
8/31/2018,1,14,S2,1413,14133,2.57,3.08,5.23,3.43,2.32,10.13,37.85,40.47,
8/31/2018,1,14,S2,1412,14124,2.66,3.16,5.49,3.8,2.68,11.45,42.59,47.33,
8/31/2018,1,14,S2,1412,14123,2.6,3.18,5.61,3.74,2.68,11.53,43.18,48.07,
8/31/2018,1,14,S2,1411,14114,2.47,3.03,5.41,3.63,2.64,11.66,44.53,48.83,
8/31/2018,1,14,S2,1411,14113,2.46,3.04,5.5,3.73,2.58,12,45.94,51.03,
8/31/2018,1,11,S4,1110,11104,2.46,3,5.46,3.71,2.57,11.37,39.36,43.61,
8/31/2018,1,11,S4,1110,11103,2.92,3.63,6.28,4.47,3.12,11.47,38.91,43.73,
8/31/2018,1,11,S4,1109,11094,2.29,2.73,4.85,3.21,2.31,9.81,36.19,39.62,
8/31/2018,1,11,S4,1109,11093,2.43,2.81,4.67,3.49,2.73,8.51,27.32,31.02,
8/31/2018,1,11,S4,1108,11084,2.45,3.06,5.57,3.81,2.57,10.86,38.53,42.12,
8/31/2018,1,11,S4,1108,11083,2.61,3.15,5.4,3.63,2.55,10.96,41.01,45.58,
8/31/2018,1,11,S4,1107,11074,2.82,3.36,5.93,3.97,2.79,12.32,47.75,52.89,
8/31/2018,1,11,S4,1107,11073,2.68,3.16,5.66,3.74,2.59,12.03,46.28,51.86,
8/31/2018,1,11,S4,1106,11064,2.65,3.24,5.75,3.81,2.64,12.29,47.64,53.17,
8/31/2018,1,11,S4,1106,11063,2.79,3.42,5.88,4.48,3.06,11.49,39.3,43.72,
8/31/2018,1,11,S4,1105,11054,3.2,3.62,5.43,4.6,3.82,9.9,29.16,33.06,
8/31/2018,1,11,S4,1105,11053,2.81,3.04,4.32,3.97,3.48,6.67,17.06,18.36,
8/31/2018,1,11,S4,1104,11044,2.82,3.37,5.85,3.84,2.81,12.06,43.37,47.81,
8/31/2018,1,11,S4,1104,11043,2.53,2.8,4.14,3.69,3.16,6.94,19.65,21.31,
8/31/2018,1,11,S4,1103,11034,2.84,3.88,7.33,5.14,3.29,12.97,43.94,48.51,
8/31/2018,1,11,S4,1103,11033,3.03,3.82,6.63,4.64,3.08,12.71,45.87,51.4,
8/31/2018,1,11,S4,1102,11024,2.3,2.79,4.94,3.51,2.38,9.57,32.96,35.86,
8/31/2018,1,11,S4,1102,11023,2.82,3.57,6.05,4.27,2.91,11.49,40.55,44.99,
8/31/2018,1,11,S4,1101,11014,3.79,4.72,7.56,6.5,4.48,14.02,41.39,44.67,
8/31/2018,1,11,S4,1101,11013,3.05,3.67,6.16,5,3.48,11.79,37.86,41.7,
8/31/2018,3,32,S4,3220,32204,2.49,3.18,5.82,3.94,2.61,11.1,42.26,47.1,
8/31/2018,3,32,S4,3220,32203,2.51,3.1,5.61,3.82,2.62,10.83,41.13,45.6,
8/31/2018,3,32,S4,3219,32194,2.21,2.67,4.99,3.2,2.12,10.19,42.4,47.54,
8/31/2018,3,32,S4,3219,32193,2.62,3.12,5.41,3.57,2.53,10.57,41.7,46.66,
8/31/2018,3,32,S4,3218,32184,2.52,3.03,5.36,3.65,2.52,11.07,40.98,45.1,
8/31/2018,3,32,S4,3218,32183,2.72,3.27,5.5,3.82,2.72,11.28,42.09,46.43,
8/31/2018,3,32,S4,3217,32174,2.34,2.84,5.21,3.47,2.38,10.51,38.17,42.31,
8/31/2018,3,32,S4,3217,32173,2.46,3.06,5.52,3.86,2.78,11.69,42.06,46.49,
8/31/2018,3,32,S4,3216,32164,2.65,3.19,5.79,3.91,2.68,11.91,44.51,49.45,
8/31/2018,3,32,S4,3216,32163,2.53,3.11,5.58,3.72,2.55,11.48,42.66,46.89,
8/31/2018,3,32,S4,3215,32154,2.71,3.25,5.85,3.83,2.64,12.11,46.51,51.44,
8/31/2018,3,32,S4,3215,32153,2.52,3.11,5.38,3.71,2.74,11.7,44.51,49.18,
8/31/2018,3,32,S4,3214,32144,2.41,2.9,5.22,3.32,2.3,10.31,38.32,42.19,
8/31/2018,3,32,S4,3214,32143,2.5,3,5.35,3.48,2.39,10.6,40.07,43.7,
8/31/2018,3,32,S4,3213,32134,2.64,3.1,5.6,3.58,2.39,11.65,47.18,53.52,
8/31/2018,3,32,S4,3213,32133,2.5,3.04,5.57,3.64,2.49,11.92,47.7,53.16,
8/31/2018,3,32,S4,3212,32124,2.66,3.21,5.78,3.8,2.6,11.81,46.75,51.87,
8/31/2018,3,32,S4,3212,32123,2.29,2.78,4.99,3.25,2.26,10.32,41.77,46.02,
8/31/2018,3,32,S4,3211,32114,2.45,2.96,5.24,3.5,2.37,10.45,39.94,44.21,
8/31/2018,3,32,S4,3211,32113,2.63,3.13,5.4,3.55,2.42,10.32,38.31,42.55,
8/31/2018,3,35,S2,3511,35113,3.53,4.8,8.35,6.34,3.92,12.26,35.11,38.16,
8/31/2018,3,35,S2,3511,35114,2.91,3.89,6.86,5.05,3.34,10.99,33.82,35.93,
8/31/2018,3,35,S2,3512,35123,2.26,2.93,5.32,3.73,2.62,10.13,32.25,34.92,
8/31/2018,3,35,S2,3512,35124,2.69,3.55,6.63,4.92,3.06,11.46,35.91,39.47,
8/31/2018,3,35,S2,3513,35133,2.34,2.88,5.2,3.55,2.44,10.86,38.53,42.24,
8/31/2018,3,35,S2,3513,35134,2.7,3.43,6.13,4.52,3.19,12.27,40.64,43.83,
8/31/2018,3,35,S2,3514,35143,2.29,2.85,5.37,3.63,2.31,10.51,37.02,40.41,
8/31/2018,3,35,S2,3514,35144,2.52,3.23,5.78,3.9,2.6,11.46,40.22,43.51,
8/31/2018,3,35,S2,3515,35153,2.66,3.37,6.02,4.2,2.8,11.22,38.13,41.25,
8/31/2018,3,35,S2,3515,35154,3.08,3.78,6.36,4.56,3.08,12.33,42.16,46.74,
8/31/2018,3,35,S2,3516,35163,2.5,3.06,5.57,3.72,2.59,11.39,41.95,46.15,
8/31/2018,3,35,S2,3516,35164,2.48,3.06,5.59,3.64,2.49,10.9,38.25,41.57,
8/31/2018,3,35,S2,3517,35173,2.72,3.33,5.98,4.2,2.82,10.88,36.56,40.15,
8/31/2018,3,35,S2,3517,35174,2.73,3.31,5.7,4,2.9,11.25,37.7,41.52,
8/31/2018,3,35,S2,3518,35183,2.15,2.62,4.96,3.21,2.19,10.13,36.74,40.43,
8/31/2018,3,35,S2,3518,35184,2.51,3.1,5.65,3.93,2.81,11.86,41.55,45.87,
8/31/2018,3,35,S2,3519,35193,2.6,3.01,5.12,3.56,2.42,11.1,36.22,40.04,
8/31/2018,3,35,S2,3519,35194,2.51,3.03,5.33,3.5,2.51,11.66,38.74,42.84,
8/31/2018,3,35,S2,3520,35203,2.35,2.83,5.07,3.34,2.33,10.72,35.43,39.06,
8/31/2018,3,35,S2,3520,35204,2.45,2.94,5.31,3.54,2.46,11.68,39.45,43.99,
8/31/2018,3,38,S3,3801,38013,2.52,3.05,5.35,3.73,2.59,11.52,37.62,41.07,
8/31/2018,3,38,S3,3801,38014,2.43,3.04,5.61,3.75,2.67,11.9,40.59,45.14,
8/31/2018,3,38,S3,3802,38023,2.49,3.03,5.16,3.85,2.72,10.16,29.16,31.2,
8/31/2018,3,38,S3,3802,38024,2.47,2.96,5.26,3.74,2.59,11.23,35.14,38.73,
8/31/2018,3,38,S3,3803,38033,2.46,2.96,5.25,3.51,2.48,11.89,40.12,44.45,
8/31/2018,3,38,S3,3803,38034,2.61,3.16,5.63,3.86,2.72,12.31,40.07,43.69,
8/31/2018,3,38,S3,3804,38043,2.71,3.32,5.94,4.13,2.8,13.14,42.17,45.75,
8/31/2018,3,38,S3,3804,38044,2.71,3.29,5.86,3.97,2.73,13.16,43.91,48.08,
8/31/2018,3,38,S3,3805,38053,2.64,3.1,5.35,3.72,2.57,11.04,39.36,43.6,
8/31/2018,3,38,S3,3805,38054,2.54,3.01,5.19,3.56,2.49,10.33,35.96,38.53,
8/31/2018,3,38,S3,3806,38063,2.27,2.63,4.57,3.19,2.39,8.81,28.46,30.17,
8/31/2018,3,38,S3,3806,38064,2.39,2.87,4.98,3.38,2.37,10,33.71,35.77,
8/31/2018,3,38,S3,3807,38073,2.33,2.8,4.93,3.37,2.47,9.53,32.07,34.32,
8/31/2018,3,38,S3,3807,38074,2.48,2.92,5.01,3.47,2.42,10.08,34.42,37.33,
8/31/2018,3,38,S3,3808,38083,2.47,2.94,5.14,3.61,2.6,10.09,34.02,37.24,
8/31/2018,3,38,S3,3808,38084,2.85,3.45,6.04,4.33,3.08,12.45,42.37,46.07,
8/31/2018,3,38,S3,3809,38093,2.77,3.37,5.8,3.98,2.77,11.74,43.27,47.59,
8/31/2018,3,38,S3,3809,38094,2.36,2.96,5.11,3.52,2.48,10.2,36.71,39.98,
8/31/2018,3,38,S3,3810,38103,2.68,3.19,5.24,3.4,2.19,10.15,39.89,43.81,
8/31/2018,3,38,S3,3810,38104,2.28,2.75,5.1,3.34,2.29,11.16,44.31,48.33,
8/31/2018,4,45,S2,4511,45113,2.37,2.95,5.04,3.76,2.73,9.86,31.77,35.16,
8/31/2018,4,45,S2,4511,45114,2.37,2.93,5.02,3.78,2.81,10.23,32.5,35.03,
8/31/2018,4,45,S2,4512,45123,2.8,3.61,6,4.64,3.51,11.2,32.67,35.24,
8/31/2018,4,45,S2,4512,45124,2.39,2.9,4.99,3.72,2.67,9.54,29.29,31.75,
8/31/2018,4,45,S2,4513,45133,2.78,3.42,5.32,4.47,3.58,9.4,26.55,29.4,
8/31/2018,4,45,S2,4513,45134,2.81,3.42,5.87,4.18,3,11.51,37.58,41.66,
8/31/2018,4,45,S2,4514,45143,2.28,2.77,4.92,3.35,2.38,9.72,33.86,36.79,
8/31/2018,4,45,S2,4514,45144,2.71,3.25,5.47,3.89,2.87,10.52,34.27,38.11,
8/31/2018,4,45,S2,4515,45153,2.3,2.85,5.07,3.5,2.39,10.4,37,41.62,
8/31/2018,4,45,S2,4515,45154,2.82,3.58,6.17,4.58,3.19,12.12,39.77,43.58,
8/31/2018,4,45,S2,4516,45163,2.25,2.75,4.7,3.3,2.42,9.46,32.32,34.84,
8/31/2018,4,45,S2,4516,45164,2.28,2.72,4.77,3.29,2.36,9.97,34.99,38.44,
8/31/2018,4,45,S2,4517,45173,2.7,3.51,6.18,4.46,3.12,12.11,40.22,44.08,
8/31/2018,4,45,S2,4517,45174,2.78,3.42,5.93,4.35,3.05,11.65,38.3,42.34,
8/31/2018,4,45,S2,4518,45183,2.43,2.93,4.87,3.65,2.69,9.37,30.29,32.91,
8/31/2018,4,45,S2,4518,45184,2.4,2.98,5.27,3.66,2.62,10.84,39.11,43.95,
8/31/2018,4,45,S2,4519,45193,3,3.62,6.16,4.41,3.15,11.67,38.14,41.93,
8/31/2018,4,45,S2,4519,45194,2.58,3.05,5.24,3.59,2.58,10.14,33.77,36.35,
8/31/2018,4,45,S2,4520,45203,2.67,3.38,5.89,4.25,2.91,11.07,35.51,39.26,
8/31/2018,4,45,S2,4520,45204,2.37,3,5.42,3.82,2.7,11.03,37.81,41.01,
8/31/2018,4,48,S3,4820,48204,2.84,3.66,6.59,4.67,3.33,12.04,36.75,39.85,
8/31/2018,4,48,S3,4820,48203,2.48,3.11,5.94,3.83,2.54,11.42,39.6,42.76,
8/31/2018,4,48,S3,4819,48194,2.64,3.37,6.09,4.4,3.06,11.28,34.31,37.4,
8/31/2018,4,48,S3,4819,48193,2.83,3.6,6.33,4.66,3.13,12.2,37.77,41.39,
8/31/2018,4,48,S3,4818,48184,3.03,3.75,6.08,4.77,3.78,10.9,30.81,32.87,
8/31/2018,4,48,S3,4818,48183,2.44,2.97,5.2,3.66,2.69,9.21,28.87,30.27,
8/31/2018,4,48,S3,4817,48174,2.87,3.46,5.46,4.18,3.27,9.65,27.26,28.64,
8/31/2018,4,48,S3,4817,48173,2.46,3.01,5.29,3.7,2.52,10.29,32.7,34.88,
8/31/2018,4,48,S3,4816,48164,2.84,3.32,5.28,4.07,3.2,8.65,22.24,23.38,
8/31/2018,4,48,S3,4816,48163,2.68,3.09,4.75,3.93,3.14,7.47,17.18,17.41,
8/31/2018,4,48,S3,4815,48154,2.72,3.24,5.3,4.25,3.42,8.68,21.59,23.26,
8/31/2018,4,48,S3,4815,48153,2.73,3.29,5.51,4.14,3.16,9.73,27.02,28.79,
8/31/2018,4,48,S3,4814,48144,2.89,3.51,5.65,4.21,3.31,9,25.39,26.97,
8/31/2018,4,48,S3,4814,48143,3.35,3.91,5.97,5.27,4.46,10.52,26.09,28.01,
8/31/2018,4,48,S3,4813,48134,2.94,3.49,5.42,4.45,3.62,8.88,21.3,22.59,
8/31/2018,4,48,S3,4813,48133,2.7,3.14,5.05,3.9,3.08,8.82,24.44,25.54,
8/31/2018,4,49,S4,4914,49143,2.45,3.06,5.42,3.85,2.82,10.46,33.3,35.9,
