"","DATE","Block","Plot","Treatment","Variety","Concentration","Wavelength","Reflectance"
"2894",2018-08-25,1,107,"T5","Pioneer P20T79R2",0,760,31.54
"2895",2018-08-25,1,108,"T3","Pioneer P20T79R2",4,760,30.525
"2896",2018-08-25,1,109,"T10","Syngenta NK Soybean S24-K2",0,760,25.595
"2897",2018-08-25,1,110,"T1","Pioneer P20T79R2",2,760,33.1
"2898",2018-08-25,2,201,"T9","Syngenta NK Soybean S24-K2",5,760,35.995
"2899",2018-08-25,2,202,"T2","Pioneer P20T79R2",3,760,29.595
"2900",2018-08-25,2,203,"T1","Pioneer P20T79R2",2,760,35.045
"2901",2018-08-25,2,204,"T5","Pioneer P20T79R2",0,760,31.265
"2902",2018-08-25,2,205,"T8","Syngenta NK Soybean S24-K2",4,760,33.085
"2903",2018-08-25,2,206,"T6","Syngenta NK Soybean S24-K2",2,760,36.78
"2904",2018-08-25,2,207,"T7","Syngenta NK Soybean S24-K2",3,760,29.38
"2905",2018-08-25,2,208,"T4","Pioneer P20T79R2",5,760,33.27
"2906",2018-08-25,2,209,"T3","Pioneer P20T79R2",4,760,32
"2907",2018-08-25,2,210,"T10","Syngenta NK Soybean S24-K2",0,760,30.515
"2908",2018-08-25,3,301,"T5","Pioneer P20T79R2",0,760,27.33
"2909",2018-08-25,3,302,"T6","Syngenta NK Soybean S24-K2",2,760,29.94
"2910",2018-08-25,3,303,"T3","Pioneer P20T79R2",4,760,28.12
"2911",2018-08-25,3,304,"T8","Syngenta NK Soybean S24-K2",4,760,26.285
"2912",2018-08-25,3,305,"T9","Syngenta NK Soybean S24-K2",5,760,33.74
"2913",2018-08-25,3,306,"T4","Pioneer P20T79R2",5,760,32.78
"2914",2018-08-25,3,307,"T1","Pioneer P20T79R2",2,760,27.97
"2915",2018-08-25,3,308,"T10","Syngenta NK Soybean S24-K2",0,760,29
"2916",2018-08-25,3,309,"T7","Syngenta NK Soybean S24-K2",3,760,34.375
"2917",2018-08-25,3,310,"T2","Pioneer P20T79R2",3,760,39.385
"2918",2018-08-25,4,401,"T3","Pioneer P20T79R2",4,760,27.535
"2919",2018-08-25,4,402,"T6","Syngenta NK Soybean S24-K2",2,760,34.235
"2920",2018-08-25,4,403,"T5","Pioneer P20T79R2",0,760,33.46
"2921",2018-08-25,4,404,"T2","Pioneer P20T79R2",3,760,27.515
"2922",2018-08-25,4,405,"T1","Pioneer P20T79R2",2,760,27.545
"2923",2018-08-25,4,406,"T4","Pioneer P20T79R2",5,760,28.37
"2924",2018-08-25,4,407,"T10","Syngenta NK Soybean S24-K2",0,760,29.75
"2925",2018-08-25,4,408,"T8","Syngenta NK Soybean S24-K2",4,760,32.115
"2926",2018-08-25,4,409,"T7","Syngenta NK Soybean S24-K2",3,760,31.84
"2927",2018-08-25,4,410,"T9","Syngenta NK Soybean S24-K2",5,760,27.965
"2928",2018-08-25,5,501,"T10","Syngenta NK Soybean S24-K2",0,760,33.065
"2929",2018-08-25,5,502,"T2","Pioneer P20T79R2",3,760,34.695
"2930",2018-08-25,5,503,"T5","Pioneer P20T79R2",0,760,28.63
"2931",2018-08-25,5,504,"T8","Syngenta NK Soybean S24-K2",4,760,25.895
"2932",2018-08-25,5,505,"T7","Syngenta NK Soybean S24-K2",3,760,28.305
"2933",2018-08-25,5,506,"T9","Syngenta NK Soybean S24-K2",5,760,30.085
"2934",2018-08-25,5,507,"T6","Syngenta NK Soybean S24-K2",2,760,31.745
"2935",2018-08-25,5,508,"T4","Pioneer P20T79R2",5,760,34.205
"2936",2018-08-25,5,509,"T3","Pioneer P20T79R2",4,760,33.37
"2937",2018-08-25,5,510,"T1","Pioneer P20T79R2",2,760,30.92
"2938",2018-08-25,6,601,"T3","Pioneer P20T79R2",4,760,31.675
"2939",2018-08-25,6,602,"T6","Syngenta NK Soybean S24-K2",2,760,28.3
"2940",2018-08-25,6,603,"T1","Pioneer P20T79R2",2,760,30.81
"2941",2018-08-25,6,604,"T5","Pioneer P20T79R2",0,760,30.09
"2942",2018-08-25,6,605,"T8","Syngenta NK Soybean S24-K2",4,760,28.745
"2943",2018-08-25,6,606,"T7","Syngenta NK Soybean S24-K2",3,760,29.375
"2944",2018-08-25,6,607,"T4","Pioneer P20T79R2",5,760,28.295
"2945",2018-08-25,6,608,"T9","Syngenta NK Soybean S24-K2",5,760,24.215
"2946",2018-08-25,6,609,"T2","Pioneer P20T79R2",3,760,26.755
"2947",2018-08-25,6,610,"T10","Syngenta NK Soybean S24-K2",0,760,27.47
"2948",2018-06-29,1,101,"T8","Syngenta NK Soybean S24-K2",4,810,33.425
"2949",2018-06-29,1,102,"T6","Syngenta NK Soybean S24-K2",2,810,32.1
"2950",2018-06-29,1,103,"T4","Pioneer P20T79R2",5,810,29.385
"2951",2018-06-29,1,104,"T7","Syngenta NK Soybean S24-K2",3,810,30.49
"2952",2018-06-29,1,105,"T9","Syngenta NK Soybean S24-K2",5,810,29.48
"2953",2018-06-29,1,106,"T2","Pioneer P20T79R2",3,810,32.595
"2954",2018-06-29,1,107,"T5","Pioneer P20T79R2",0,810,27.4
"2955",2018-06-29,1,108,"T3","Pioneer P20T79R2",4,810,29.585
"2956",2018-06-29,1,109,"T10","Syngenta NK Soybean S24-K2",0,810,31.795
"2957",2018-06-29,1,110,"T1","Pioneer P20T79R2",2,810,32.13
"2958",2018-06-29,2,201,"T9","Syngenta NK Soybean S24-K2",5,810,32.18
"2959",2018-06-29,2,202,"T2","Pioneer P20T79R2",3,810,31.045
"2960",2018-06-29,2,203,"T1","Pioneer P20T79R2",2,810,30.285
"2961",2018-06-29,2,204,"T5","Pioneer P20T79R2",0,810,29.61
"2962",2018-06-29,2,205,"T8","Syngenta NK Soybean S24-K2",4,810,32.145
"2963",2018-06-29,2,206,"T6","Syngenta NK Soybean S24-K2",2,810,30.99
"2964",2018-06-29,2,207,"T7","Syngenta NK Soybean S24-K2",3,810,31.455
"2965",2018-06-29,2,208,"T4","Pioneer P20T79R2",5,810,27.41
"2966",2018-06-29,2,209,"T3","Pioneer P20T79R2",4,810,26.385
"2967",2018-06-29,2,210,"T10","Syngenta NK Soybean S24-K2",0,810,31.1
"2968",2018-06-29,3,301,"T5","Pioneer P20T79R2",0,810,31.24
"2969",2018-06-29,3,302,"T6","Syngenta NK Soybean S24-K2",2,810,31.695
"2970",2018-06-29,3,303,"T3","Pioneer P20T79R2",4,810,29.285
"2971",2018-06-29,3,304,"T8","Syngenta NK Soybean S24-K2",4,810,27.405
"2972",2018-06-29,3,305,"T9","Syngenta NK Soybean S24-K2",5,810,32.15
"2973",2018-06-29,3,306,"T4","Pioneer P20T79R2",5,810,29.83
"2974",2018-06-29,3,307,"T1","Pioneer P20T79R2",2,810,28.955
"2975",2018-06-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,810,29.43
"2976",2018-06-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,810,30.265
"2977",2018-06-29,3,310,"T2","Pioneer P20T79R2",3,810,29.38
"2978",2018-06-29,4,401,"T3","Pioneer P20T79R2",4,810,29.88
"2979",2018-06-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,810,32.66
"2980",2018-06-29,4,403,"T5","Pioneer P20T79R2",0,810,28.955
"2981",2018-06-29,4,404,"T2","Pioneer P20T79R2",3,810,26.565
"2982",2018-06-29,4,405,"T1","Pioneer P20T79R2",2,810,31.2
"2983",2018-06-29,4,406,"T4","Pioneer P20T79R2",5,810,29.925
"2984",2018-06-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,810,30.3
"2985",2018-06-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,810,30.685
"2986",2018-06-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,810,32.5
"2987",2018-06-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,810,29.175
"2988",2018-06-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,810,31.755
"2989",2018-06-29,5,502,"T2","Pioneer P20T79R2",3,810,31.745
"2990",2018-06-29,5,503,"T5","Pioneer P20T79R2",0,810,29.98
"2991",2018-06-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,810,31.38
"2992",2018-06-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,810,30.21
"2993",2018-06-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,810,29.305
"2994",2018-06-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,810,28.04
"2995",2018-06-29,5,508,"T4","Pioneer P20T79R2",5,810,28.07
"2996",2018-06-29,5,509,"T3","Pioneer P20T79R2",4,810,28.715
"2997",2018-06-29,5,510,"T1","Pioneer P20T79R2",2,810,30.205
"2998",2018-06-29,6,601,"T3","Pioneer P20T79R2",4,810,30.42
"2999",2018-06-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,810,31.605
"3000",2018-06-29,6,603,"T1","Pioneer P20T79R2",2,810,29.07
"3001",2018-06-29,6,604,"T5","Pioneer P20T79R2",0,810,28.55
"3002",2018-06-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,810,30.21
"3003",2018-06-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,810,29.84
"3004",2018-06-29,6,607,"T4","Pioneer P20T79R2",5,810,26.825
"3005",2018-06-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,810,28.3
"3006",2018-06-29,6,609,"T2","Pioneer P20T79R2",3,810,30.29
"3007",2018-06-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,810,30.32
"3008",2018-07-21,1,101,"T8","Syngenta NK Soybean S24-K2",4,810,46.67
"3009",2018-07-21,1,102,"T6","Syngenta NK Soybean S24-K2",2,810,48.685
"3010",2018-07-21,1,103,"T4","Pioneer P20T79R2",5,810,42.54
"3011",2018-07-21,1,104,"T7","Syngenta NK Soybean S24-K2",3,810,47.975
"3012",2018-07-21,1,105,"T9","Syngenta NK Soybean S24-K2",5,810,47.495
"3013",2018-07-21,1,106,"T2","Pioneer P20T79R2",3,810,45.975
"3014",2018-07-21,1,107,"T5","Pioneer P20T79R2",0,810,43.46
"3015",2018-07-21,1,108,"T3","Pioneer P20T79R2",4,810,43.06
"3016",2018-07-21,1,109,"T10","Syngenta NK Soybean S24-K2",0,810,46.865
"3017",2018-07-21,1,110,"T1","Pioneer P20T79R2",2,810,43.425
"3018",2018-07-21,2,201,"T9","Syngenta NK Soybean S24-K2",5,810,48.225
"3019",2018-07-21,2,202,"T2","Pioneer P20T79R2",3,810,43.285
"3020",2018-07-21,2,203,"T1","Pioneer P20T79R2",2,810,44.675
"3021",2018-07-21,2,204,"T5","Pioneer P20T79R2",0,810,42.62
"3022",2018-07-21,2,205,"T8","Syngenta NK Soybean S24-K2",4,810,51.28
"3023",2018-07-21,2,206,"T6","Syngenta NK Soybean S24-K2",2,810,46.75
"3024",2018-07-21,2,207,"T7","Syngenta NK Soybean S24-K2",3,810,49.42
"3025",2018-07-21,2,208,"T4","Pioneer P20T79R2",5,810,42.13
"3026",2018-07-21,2,209,"T3","Pioneer P20T79R2",4,810,39.375
"3027",2018-07-21,2,210,"T10","Syngenta NK Soybean S24-K2",0,810,47.455
"3028",2018-07-21,3,301,"T5","Pioneer P20T79R2",0,810,40.765
"3029",2018-07-21,3,302,"T6","Syngenta NK Soybean S24-K2",2,810,42.615
"3030",2018-07-21,3,303,"T3","Pioneer P20T79R2",4,810,42.13
"3031",2018-07-21,3,304,"T8","Syngenta NK Soybean S24-K2",4,810,45.015
"3032",2018-07-21,3,305,"T9","Syngenta NK Soybean S24-K2",5,810,45.475
"3033",2018-07-21,3,306,"T4","Pioneer P20T79R2",5,810,42.635
"3034",2018-07-21,3,307,"T1","Pioneer P20T79R2",2,810,40.265
"3035",2018-07-21,3,308,"T10","Syngenta NK Soybean S24-K2",0,810,43.4
"3036",2018-07-21,3,309,"T7","Syngenta NK Soybean S24-K2",3,810,43.12
"3037",2018-07-21,3,310,"T2","Pioneer P20T79R2",3,810,40.295
"3038",2018-07-21,4,401,"T3","Pioneer P20T79R2",4,810,42.375
"3039",2018-07-21,4,402,"T6","Syngenta NK Soybean S24-K2",2,810,46.195
"3040",2018-07-21,4,403,"T5","Pioneer P20T79R2",0,810,41.58
"3041",2018-07-21,4,404,"T2","Pioneer P20T79R2",3,810,42.16
"3042",2018-07-21,4,405,"T1","Pioneer P20T79R2",2,810,42.22
"3043",2018-07-21,4,406,"T4","Pioneer P20T79R2",5,810,41.495
"3044",2018-07-21,4,407,"T10","Syngenta NK Soybean S24-K2",0,810,44.17
"3045",2018-07-21,4,408,"T8","Syngenta NK Soybean S24-K2",4,810,43.205
"3046",2018-07-21,4,409,"T7","Syngenta NK Soybean S24-K2",3,810,46.325
"3047",2018-07-21,4,410,"T9","Syngenta NK Soybean S24-K2",5,810,43.305
"3048",2018-07-21,5,501,"T10","Syngenta NK Soybean S24-K2",0,810,44.515
"3049",2018-07-21,5,502,"T2","Pioneer P20T79R2",3,810,41.12
"3050",2018-07-21,5,503,"T5","Pioneer P20T79R2",0,810,43.41
"3051",2018-07-21,5,504,"T8","Syngenta NK Soybean S24-K2",4,810,47.87
"3052",2018-07-21,5,505,"T7","Syngenta NK Soybean S24-K2",3,810,45.535
"3053",2018-07-21,5,506,"T9","Syngenta NK Soybean S24-K2",5,810,46.965
"3054",2018-07-21,5,507,"T6","Syngenta NK Soybean S24-K2",2,810,44.34
"3055",2018-07-21,5,508,"T4","Pioneer P20T79R2",5,810,39.02
"3056",2018-07-21,5,509,"T3","Pioneer P20T79R2",4,810,37.82
"3057",2018-07-21,5,510,"T1","Pioneer P20T79R2",2,810,40.34
"3058",2018-07-21,6,601,"T3","Pioneer P20T79R2",4,810,38.22
"3059",2018-07-21,6,602,"T6","Syngenta NK Soybean S24-K2",2,810,45.425
"3060",2018-07-21,6,603,"T1","Pioneer P20T79R2",2,810,43.05
"3061",2018-07-21,6,604,"T5","Pioneer P20T79R2",0,810,41.02
"3062",2018-07-21,6,605,"T8","Syngenta NK Soybean S24-K2",4,810,42.98
"3063",2018-07-21,6,606,"T7","Syngenta NK Soybean S24-K2",3,810,47.24
"3064",2018-07-21,6,607,"T4","Pioneer P20T79R2",5,810,38.75
"3065",2018-07-21,6,608,"T9","Syngenta NK Soybean S24-K2",5,810,47.05
"3066",2018-07-21,6,609,"T2","Pioneer P20T79R2",3,810,40.47
"3067",2018-07-21,6,610,"T10","Syngenta NK Soybean S24-K2",0,810,46.135
"3068",2018-07-29,1,101,"T8","Syngenta NK Soybean S24-K2",4,810,51.495
"3069",2018-07-29,1,102,"T6","Syngenta NK Soybean S24-K2",2,810,52.19
"3070",2018-07-29,1,103,"T4","Pioneer P20T79R2",5,810,40.6
"3071",2018-07-29,1,104,"T7","Syngenta NK Soybean S24-K2",3,810,47.31
"3072",2018-07-29,1,105,"T9","Syngenta NK Soybean S24-K2",5,810,49.49
"3073",2018-07-29,1,106,"T2","Pioneer P20T79R2",3,810,44.145
"3074",2018-07-29,1,107,"T5","Pioneer P20T79R2",0,810,41.2
"3075",2018-07-29,1,108,"T3","Pioneer P20T79R2",4,810,42.035
"3076",2018-07-29,1,109,"T10","Syngenta NK Soybean S24-K2",0,810,47.16
"3077",2018-07-29,1,110,"T1","Pioneer P20T79R2",2,810,41.005
"3078",2018-07-29,2,201,"T9","Syngenta NK Soybean S24-K2",5,810,49.5
"3079",2018-07-29,2,202,"T2","Pioneer P20T79R2",3,810,42.505
"3080",2018-07-29,2,203,"T1","Pioneer P20T79R2",2,810,40.325
"3081",2018-07-29,2,204,"T5","Pioneer P20T79R2",0,810,39.78
"3082",2018-07-29,2,205,"T8","Syngenta NK Soybean S24-K2",4,810,52.12
"3083",2018-07-29,2,206,"T6","Syngenta NK Soybean S24-K2",2,810,47.86
"3084",2018-07-29,2,207,"T7","Syngenta NK Soybean S24-K2",3,810,50.845
"3085",2018-07-29,2,208,"T4","Pioneer P20T79R2",5,810,42.325
"3086",2018-07-29,2,209,"T3","Pioneer P20T79R2",4,810,39.15
"3087",2018-07-29,2,210,"T10","Syngenta NK Soybean S24-K2",0,810,46.765
"3088",2018-07-29,3,301,"T5","Pioneer P20T79R2",0,810,42.105
"3089",2018-07-29,3,302,"T6","Syngenta NK Soybean S24-K2",2,810,45.345
"3090",2018-07-29,3,303,"T3","Pioneer P20T79R2",4,810,39.555
"3091",2018-07-29,3,304,"T8","Syngenta NK Soybean S24-K2",4,810,44.46
"3092",2018-07-29,3,305,"T9","Syngenta NK Soybean S24-K2",5,810,46.85
"3093",2018-07-29,3,306,"T4","Pioneer P20T79R2",5,810,40.855
"3094",2018-07-29,3,307,"T1","Pioneer P20T79R2",2,810,41.49
"3095",2018-07-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,810,42.145
"3096",2018-07-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,810,44.38
"3097",2018-07-29,3,310,"T2","Pioneer P20T79R2",3,810,37.055
"3098",2018-07-29,4,401,"T3","Pioneer P20T79R2",4,810,40.785
"3099",2018-07-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,810,47.6
"3100",2018-07-29,4,403,"T5","Pioneer P20T79R2",0,810,37.53
"3101",2018-07-29,4,404,"T2","Pioneer P20T79R2",3,810,37.255
"3102",2018-07-29,4,405,"T1","Pioneer P20T79R2",2,810,40.48
"3103",2018-07-29,4,406,"T4","Pioneer P20T79R2",5,810,39.62
"3104",2018-07-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,810,44.285
"3105",2018-07-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,810,42.31
"3106",2018-07-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,810,44.82
"3107",2018-07-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,810,44.14
"3108",2018-07-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,810,47.055
"3109",2018-07-29,5,502,"T2","Pioneer P20T79R2",3,810,39.04
"3110",2018-07-29,5,503,"T5","Pioneer P20T79R2",0,810,39.78
"3111",2018-07-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,810,46.575
"3112",2018-07-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,810,47.86
"3113",2018-07-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,810,47.595
"3114",2018-07-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,810,45.15
"3115",2018-07-29,5,508,"T4","Pioneer P20T79R2",5,810,36.455
"3116",2018-07-29,5,509,"T3","Pioneer P20T79R2",4,810,35.23
"3117",2018-07-29,5,510,"T1","Pioneer P20T79R2",2,810,38.345
"3118",2018-07-29,6,601,"T3","Pioneer P20T79R2",4,810,37.13
"3119",2018-07-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,810,45.84
"3120",2018-07-29,6,603,"T1","Pioneer P20T79R2",2,810,39.21
"3121",2018-07-29,6,604,"T5","Pioneer P20T79R2",0,810,36.16
"3122",2018-07-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,810,43.02
"3123",2018-07-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,810,46.6
"3124",2018-07-29,6,607,"T4","Pioneer P20T79R2",5,810,36.425
"3125",2018-07-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,810,47.11
"3126",2018-07-29,6,609,"T2","Pioneer P20T79R2",3,810,36.995
"3127",2018-07-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,810,46.175
"3128",2018-08-03,1,101,"T8","Syngenta NK Soybean S24-K2",4,810,52.615
"3129",2018-08-03,1,102,"T6","Syngenta NK Soybean S24-K2",2,810,52.855
"3130",2018-08-03,1,103,"T4","Pioneer P20T79R2",5,810,44.085
"3131",2018-08-03,1,104,"T7","Syngenta NK Soybean S24-K2",3,810,50.77
"3132",2018-08-03,1,105,"T9","Syngenta NK Soybean S24-K2",5,810,51.745
"3133",2018-08-03,1,106,"T2","Pioneer P20T79R2",3,810,45.6
"3134",2018-08-03,1,107,"T5","Pioneer P20T79R2",0,810,43.995
"3135",2018-08-03,1,108,"T3","Pioneer P20T79R2",4,810,43.83
"3136",2018-08-03,1,109,"T10","Syngenta NK Soybean S24-K2",0,810,50.44
"3137",2018-08-03,1,110,"T1","Pioneer P20T79R2",2,810,43.75
"3138",2018-08-03,2,201,"T9","Syngenta NK Soybean S24-K2",5,810,51.805
"3139",2018-08-03,2,202,"T2","Pioneer P20T79R2",3,810,44.385
"3140",2018-08-03,2,203,"T1","Pioneer P20T79R2",2,810,43.835
"3141",2018-08-03,2,204,"T5","Pioneer P20T79R2",0,810,45.075
"3142",2018-08-03,2,205,"T8","Syngenta NK Soybean S24-K2",4,810,56.13
"3143",2018-08-03,2,206,"T6","Syngenta NK Soybean S24-K2",2,810,51.12
"3144",2018-08-03,2,207,"T7","Syngenta NK Soybean S24-K2",3,810,54.4
"3145",2018-08-03,2,208,"T4","Pioneer P20T79R2",5,810,43.815
"3146",2018-08-03,2,209,"T3","Pioneer P20T79R2",4,810,39.82
"3147",2018-08-03,2,210,"T10","Syngenta NK Soybean S24-K2",0,810,49.935
"3148",2018-08-03,3,301,"T5","Pioneer P20T79R2",0,810,44.605
"3149",2018-08-03,3,302,"T6","Syngenta NK Soybean S24-K2",2,810,47.175
"3150",2018-08-03,3,303,"T3","Pioneer P20T79R2",4,810,44.14
"3151",2018-08-03,3,304,"T8","Syngenta NK Soybean S24-K2",4,810,48.89
"3152",2018-08-03,3,305,"T9","Syngenta NK Soybean S24-K2",5,810,49.01
"3153",2018-08-03,3,306,"T4","Pioneer P20T79R2",5,810,42.22
"3154",2018-08-03,3,307,"T1","Pioneer P20T79R2",2,810,42.59
"3155",2018-08-03,3,308,"T10","Syngenta NK Soybean S24-K2",0,810,46.205
"3156",2018-08-03,3,309,"T7","Syngenta NK Soybean S24-K2",3,810,46.765
"3157",2018-08-03,3,310,"T2","Pioneer P20T79R2",3,810,38.165
"3158",2018-08-03,4,401,"T3","Pioneer P20T79R2",4,810,43.36
"3159",2018-08-03,4,402,"T6","Syngenta NK Soybean S24-K2",2,810,50.59
"3160",2018-08-03,4,403,"T5","Pioneer P20T79R2",0,810,41.01
"3161",2018-08-03,4,404,"T2","Pioneer P20T79R2",3,810,40.365
"3162",2018-08-03,4,405,"T1","Pioneer P20T79R2",2,810,41.17
"3163",2018-08-03,4,406,"T4","Pioneer P20T79R2",5,810,40.135
"3164",2018-08-03,4,407,"T10","Syngenta NK Soybean S24-K2",0,810,47.615
"3165",2018-08-03,4,408,"T8","Syngenta NK Soybean S24-K2",4,810,48.75
"3166",2018-08-03,4,409,"T7","Syngenta NK Soybean S24-K2",3,810,47.06
"3167",2018-08-03,4,410,"T9","Syngenta NK Soybean S24-K2",5,810,45.83
"3168",2018-08-03,5,501,"T10","Syngenta NK Soybean S24-K2",0,810,48.86
"3169",2018-08-03,5,502,"T2","Pioneer P20T79R2",3,810,41.83
"3170",2018-08-03,5,503,"T5","Pioneer P20T79R2",0,810,42.795
"3171",2018-08-03,5,504,"T8","Syngenta NK Soybean S24-K2",4,810,50.075
"3172",2018-08-03,5,505,"T7","Syngenta NK Soybean S24-K2",3,810,50.065
"3173",2018-08-03,5,506,"T9","Syngenta NK Soybean S24-K2",5,810,49.475
"3174",2018-08-03,5,507,"T6","Syngenta NK Soybean S24-K2",2,810,51.17
"3175",2018-08-03,5,508,"T4","Pioneer P20T79R2",5,810,44.58
"3176",2018-08-03,5,508,"T6","Syngenta NK Soybean S24-K2",2,810,37.86
"3177",2018-08-03,5,509,"T3","Pioneer P20T79R2",4,810,36.44
"3178",2018-08-03,5,510,"T1","Pioneer P20T79R2",2,810,40.315
"3179",2018-08-03,6,601,"T3","Pioneer P20T79R2",4,810,38.965
"3180",2018-08-03,6,602,"T6","Syngenta NK Soybean S24-K2",2,810,48.775
"3181",2018-08-03,6,603,"T1","Pioneer P20T79R2",2,810,42.725
"3182",2018-08-03,6,604,"T5","Pioneer P20T79R2",0,810,39.495
"3183",2018-08-03,6,605,"T8","Syngenta NK Soybean S24-K2",4,810,46.635
"3184",2018-08-03,6,606,"T7","Syngenta NK Soybean S24-K2",3,810,50.61
"3185",2018-08-03,6,607,"T4","Pioneer P20T79R2",5,810,38.93
"3186",2018-08-03,6,608,"T9","Syngenta NK Soybean S24-K2",5,810,51.25
"3187",2018-08-03,6,609,"T2","Pioneer P20T79R2",3,810,39.805
"3188",2018-08-03,6,610,"T10","Syngenta NK Soybean S24-K2",0,810,48.215
"3189",2018-08-11,1,101,"T8","Syngenta NK Soybean S24-K2",4,810,54.685
"3190",2018-08-11,1,102,"T6","Syngenta NK Soybean S24-K2",2,810,53.855
"3191",2018-08-11,1,103,"T4","Pioneer P20T79R2",5,810,48.745
"3192",2018-08-11,1,104,"T7","Syngenta NK Soybean S24-K2",3,810,54.725
"3193",2018-08-11,1,105,"T9","Syngenta NK Soybean S24-K2",5,810,55.13
"3194",2018-08-11,1,106,"T2","Pioneer P20T79R2",3,810,49.13
"3195",2018-08-11,1,107,"T5","Pioneer P20T79R2",0,810,47.56
"3196",2018-08-11,1,108,"T3","Pioneer P20T79R2",4,810,46.985
"3197",2018-08-11,1,109,"T10","Syngenta NK Soybean S24-K2",0,810,52.805
"3198",2018-08-11,1,110,"T1","Pioneer P20T79R2",2,810,47.67
"3199",2018-08-11,2,201,"T9","Syngenta NK Soybean S24-K2",5,810,54.78
"3200",2018-08-11,2,202,"T2","Pioneer P20T79R2",3,810,49.395
"3201",2018-08-11,2,203,"T1","Pioneer P20T79R2",2,810,48.07
"3202",2018-08-11,2,204,"T5","Pioneer P20T79R2",0,810,47.285
"3203",2018-08-11,2,205,"T8","Syngenta NK Soybean S24-K2",4,810,55.77
"3204",2018-08-11,2,206,"T6","Syngenta NK Soybean S24-K2",2,810,52.715
"3205",2018-08-11,2,207,"T7","Syngenta NK Soybean S24-K2",3,810,54.05
"3206",2018-08-11,2,208,"T4","Pioneer P20T79R2",5,810,48.05
"3207",2018-08-11,2,209,"T3","Pioneer P20T79R2",4,810,45.66
"3208",2018-08-11,2,210,"T10","Syngenta NK Soybean S24-K2",0,810,54.835
"3209",2018-08-11,3,301,"T5","Pioneer P20T79R2",0,810,48.76
"3210",2018-08-11,3,302,"T6","Syngenta NK Soybean S24-K2",2,810,50.15
"3211",2018-08-11,3,303,"T3","Pioneer P20T79R2",4,810,47.14
"3212",2018-08-11,3,304,"T8","Syngenta NK Soybean S24-K2",4,810,51.695
"3213",2018-08-11,3,305,"T9","Syngenta NK Soybean S24-K2",5,810,51.39
"3214",2018-08-11,3,306,"T4","Pioneer P20T79R2",5,810,46.815
"3215",2018-08-11,3,307,"T1","Pioneer P20T79R2",2,810,46.52
"3216",2018-08-11,3,308,"T10","Syngenta NK Soybean S24-K2",0,810,49.385
"3217",2018-08-11,3,309,"T7","Syngenta NK Soybean S24-K2",3,810,52.015
"3218",2018-08-11,3,310,"T2","Pioneer P20T79R2",3,810,44.885
"3219",2018-08-11,4,401,"T3","Pioneer P20T79R2",4,810,47.245
"3220",2018-08-11,4,402,"T6","Syngenta NK Soybean S24-K2",2,810,53.355
"3221",2018-08-11,4,403,"T5","Pioneer P20T79R2",0,810,46.35
"3222",2018-08-11,4,404,"T2","Pioneer P20T79R2",3,810,46.285
"3223",2018-08-11,4,405,"T1","Pioneer P20T79R2",2,810,46.37
"3224",2018-08-11,4,406,"T4","Pioneer P20T79R2",5,810,45.87
"3225",2018-08-11,4,407,"T10","Syngenta NK Soybean S24-K2",0,810,49.705
"3226",2018-08-11,4,408,"T8","Syngenta NK Soybean S24-K2",4,810,51.025
"3227",2018-08-11,4,409,"T7","Syngenta NK Soybean S24-K2",3,810,50.365
"3228",2018-08-11,4,410,"T9","Syngenta NK Soybean S24-K2",5,810,52.565
"3229",2018-08-11,5,501,"T10","Syngenta NK Soybean S24-K2",0,810,51.325
