"","DATE","Block","Plot","Treatment","Variety","Concentration","Wavelength","Reflectance","Yield","2018-07-13_Incidence","2018-07-13_Severity","2018-07-22_Incidence","2018-07-22_Severity","2018-07-28_Incidence","2018-07-28_Severity","2018-08-06_Incidence","2018-08-06_Severity","2018-08-13_Incidence","2018-08-13_Severity","2018-08-18_Incidence","2018-08-18_Severity","2018-08-25_Incidence","2018-08-25_Severity","2018-09-01_Incidence","2018-09-01_Severity"
"916",2018-07-21,2,204,"T5","Pioneer P20T79R2",0,560,4.62,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"917",2018-07-21,2,205,"T8","Syngenta NK Soybean S24-K2",4,560,4.315,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"918",2018-07-21,2,206,"T6","Syngenta NK Soybean S24-K2",2,560,4.645,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"919",2018-07-21,2,207,"T7","Syngenta NK Soybean S24-K2",3,560,4.645,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"920",2018-07-21,2,208,"T4","Pioneer P20T79R2",5,560,5.175,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"921",2018-07-21,2,209,"T3","Pioneer P20T79R2",4,560,5.395,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"922",2018-07-21,2,210,"T10","Syngenta NK Soybean S24-K2",0,560,4.66,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"923",2018-07-21,3,301,"T5","Pioneer P20T79R2",0,560,4.845,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"924",2018-07-21,3,302,"T6","Syngenta NK Soybean S24-K2",2,560,4.605,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"925",2018-07-21,3,303,"T3","Pioneer P20T79R2",4,560,4.885,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"926",2018-07-21,3,304,"T8","Syngenta NK Soybean S24-K2",4,560,4.595,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
"927",2018-07-21,3,305,"T9","Syngenta NK Soybean S24-K2",5,560,4.65,51.67876001,0,0,0,2,0,4,0,0,16.26984127,8,36.9047619,20,70,55,80,72
"928",2018-07-21,3,306,"T4","Pioneer P20T79R2",5,560,5.1,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"929",2018-07-21,3,307,"T1","Pioneer P20T79R2",2,560,4.9,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"930",2018-07-21,3,308,"T10","Syngenta NK Soybean S24-K2",0,560,4.86,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"931",2018-07-21,3,309,"T7","Syngenta NK Soybean S24-K2",3,560,4.685,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"932",2018-07-21,3,310,"T2","Pioneer P20T79R2",3,560,5.365,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"933",2018-07-21,4,401,"T3","Pioneer P20T79R2",4,560,5.065,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"934",2018-07-21,4,402,"T6","Syngenta NK Soybean S24-K2",2,560,4.515,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"935",2018-07-21,4,403,"T5","Pioneer P20T79R2",0,560,4.885,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"936",2018-07-21,4,404,"T2","Pioneer P20T79R2",3,560,5.305,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"937",2018-07-21,4,405,"T1","Pioneer P20T79R2",2,560,5.13,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"938",2018-07-21,4,406,"T4","Pioneer P20T79R2",5,560,5.42,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"939",2018-07-21,4,407,"T10","Syngenta NK Soybean S24-K2",0,560,4.625,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"940",2018-07-21,4,408,"T8","Syngenta NK Soybean S24-K2",4,560,4.515,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"941",2018-07-21,4,409,"T7","Syngenta NK Soybean S24-K2",3,560,4.795,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
"942",2018-07-21,4,410,"T9","Syngenta NK Soybean S24-K2",5,560,5.12,62.98985431,0,0,0,0,0.892857143,0.5,0.446428571,0.85,8.482142857,5,36.60714286,10,70,60,80,70
"943",2018-07-21,5,501,"T10","Syngenta NK Soybean S24-K2",0,560,4.485,59.4493719,0,0,0,0,0,0,0,0,3.047619048,1,17.14285714,5,52,15,58,50
"944",2018-07-21,5,502,"T2","Pioneer P20T79R2",3,560,5.03,56.5946225,0,0,0,0,1.045296167,0.5,0.696864111,0.85,13.58885017,10,15.67944251,10,65,35,70,85
"945",2018-07-21,5,503,"T5","Pioneer P20T79R2",0,560,5.09,60.31754201,0,0,0,0,0.414078675,0.5,1,1,4.140786749,2,14.9068323,5,70,45,72,78
"946",2018-07-21,5,504,"T8","Syngenta NK Soybean S24-K2",4,560,4.24,56.74999728,1.020408163,0.5,2.040816327,2,3.401360544,3,4.421768707,4,20.06802721,20,45,35,73,70,85,75
"947",2018-07-21,5,505,"T7","Syngenta NK Soybean S24-K2",3,560,5.215,57.36020092,0,0,0,0,0.484261501,0.5,0.484261501,0.85,10.16949153,3,35.35108959,10,67,55,80,75
"948",2018-07-21,5,506,"T9","Syngenta NK Soybean S24-K2",5,560,4.725,49.5360572,0,0,0,0,0.348432056,0.5,1.393728223,1,15.67944251,20,60,40,65,55,75,60
"949",2018-07-21,5,507,"T6","Syngenta NK Soybean S24-K2",2,560,4.575,57.22445013,0,0,0.386100386,1,0.386100386,1,1.158301158,2,5.791505792,5,22.00772201,12,63,50,70,60
"950",2018-07-21,5,508,"T4","Pioneer P20T79R2",5,560,5.12,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"951",2018-07-21,5,509,"T3","Pioneer P20T79R2",4,560,5.54,51.42988006,0,0,0,0,0,0,0.742115028,0.85,16.32653061,25,45,45,70,65,80,75
"952",2018-07-21,5,510,"T1","Pioneer P20T79R2",2,560,5.255,55.43358146,0,0,0,0,0,0,0.793650794,0.85,7.936507937,3,28.57142857,10,55,45,65,50
"953",2018-07-21,6,601,"T3","Pioneer P20T79R2",4,560,5.105,52.55989655,0.361663653,0.5,0.361663653,1,0.723327306,0.5,1.446654611,1,16.63652803,15,45,30,80,50,90,88
"954",2018-07-21,6,602,"T6","Syngenta NK Soybean S24-K2",2,560,4.685,58.58402759,0,0,0,0,0,0,0,0,7.956600362,5,34.35804702,12,65,25,75,40
"955",2018-07-21,6,603,"T1","Pioneer P20T79R2",2,560,4.97,53.21130333,0,0,0,0,0.446428571,0.5,0.446428571,1,13.39285714,10,40,35,66,45,75,65
"956",2018-07-21,6,604,"T5","Pioneer P20T79R2",0,560,5.055,61.82866345,0,0,0,0,0.907029478,0.5,2.267573696,1,5.442176871,3,16.32653061,8,55,40,60,45
"957",2018-07-21,6,605,"T8","Syngenta NK Soybean S24-K2",4,560,4.915,60.33295467,0,0,0.402414487,1,0.402414487,2,0.402414487,3,8.853118712,5,20,10,74,65,80,75
"958",2018-07-21,6,606,"T7","Syngenta NK Soybean S24-K2",3,560,4.955,53.389072,0,0,0,0,0,0,0,0,16.09657948,8,45,20,65,45,75,50
"959",2018-07-21,6,607,"T4","Pioneer P20T79R2",5,560,5.12,56.96122327,0,0,0,0,0,0,0,0,3.322259136,3,14.6179402,5,62,40,65,45
"960",2018-07-21,6,608,"T9","Syngenta NK Soybean S24-K2",5,560,4.585,55.75604277,0,0,0.391389432,0,1.174168297,0.5,1.56555773,2,9.784735812,13,35.22504892,25,75,50,90,90
"961",2018-07-21,6,609,"T2","Pioneer P20T79R2",3,560,5.105,54.74630413,0,0,0,0,0,0,0,0,4.247104247,3,16.21621622,8,53,40,65,50
"962",2018-07-21,6,610,"T10","Syngenta NK Soybean S24-K2",0,560,4.73,51.9481196,0,0,0,0,0.414078675,0,0.414078675,0,17.80538302,7,60,20,80,50,85,60
"963",2018-07-29,1,101,"T8","Syngenta NK Soybean S24-K2",4,560,3.505,53.80610166,0,0,0,0,0.414078675,0.5,0.414078675,0.85,21.5320911,8,42,30,77,60,88,85
"964",2018-07-29,1,102,"T6","Syngenta NK Soybean S24-K2",2,560,3.525,55.94978067,0,0,0,0,0,0,0.865800866,0,19.48051948,8,25,15,75,60,85,70
"965",2018-07-29,1,103,"T4","Pioneer P20T79R2",5,560,3.485,47.09847393,0,0,0,0,0.892857143,0.5,1.339285714,1,23.21428571,20,50,40,80,70,90,80
"966",2018-07-29,1,104,"T7","Syngenta NK Soybean S24-K2",3,560,3.38,45.88508259,0,0,0,0,0,0,0.907029478,0.85,18.14058957,30,45,50,73,70,85,80
"967",2018-07-29,1,105,"T9","Syngenta NK Soybean S24-K2",5,560,3.62,53.18555167,0,0,0,0,0,0,0,0,16.38095238,10,25,20,63,40,70,50
"968",2018-07-29,1,106,"T2","Pioneer P20T79R2",3,560,3.68,45.56499408,0.865800866,0.5,3.03030303,2,6.493506494,5,8.225108225,8,40,45,65,70,92,85,98,95
"969",2018-07-29,1,107,"T5","Pioneer P20T79R2",0,560,3.61,48.80316199,0,0,0,0,0.344234079,0.5,0.688468158,0.85,20.65404475,25,40,45,82,65,90,80
"970",2018-07-29,1,108,"T3","Pioneer P20T79R2",4,560,3.65,55.72771708,0,0,0.366300366,1,1.098901099,1,2.197802198,2,17.21611722,15,45,25,78,35,90,70
"971",2018-07-29,1,109,"T10","Syngenta NK Soybean S24-K2",0,560,3.54,57.32389568,0,0,0.772200772,0,0.772200772,0.5,0.386100386,0.85,8.494208494,2,30,10,75,30,80,65
"972",2018-07-29,1,110,"T1","Pioneer P20T79R2",2,560,3.73,56.41190616,0,0,0,0,0,0,0,0,14.06593407,5,40,15,60,40,70,50
"973",2018-07-29,2,201,"T9","Syngenta NK Soybean S24-K2",5,560,3.34,53.48158457,0,0,0,0,0.386100386,0,0.386100386,0.85,11.1969112,2,27.41312741,7,70,45,75,85
"974",2018-07-29,2,202,"T2","Pioneer P20T79R2",3,560,3.415,55.26662769,0,0,0,0,0.361663653,0.5,0.361663653,0.85,8.679927667,5,20.97649186,10,65,65,75,75
"975",2018-07-29,2,203,"T1","Pioneer P20T79R2",2,560,3.455,52.50317557,0.772200772,0.5,1.544401544,2,2.316602317,1,4.247104247,3,17.37451737,20,50,40,90,55,96,96
"976",2018-07-29,2,204,"T5","Pioneer P20T79R2",0,560,3.415,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"977",2018-07-29,2,205,"T8","Syngenta NK Soybean S24-K2",4,560,3.6,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"978",2018-07-29,2,206,"T6","Syngenta NK Soybean S24-K2",2,560,3.715,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"979",2018-07-29,2,207,"T7","Syngenta NK Soybean S24-K2",3,560,3.59,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"980",2018-07-29,2,208,"T4","Pioneer P20T79R2",5,560,4.08,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"981",2018-07-29,2,209,"T3","Pioneer P20T79R2",4,560,3.865,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"982",2018-07-29,2,210,"T10","Syngenta NK Soybean S24-K2",0,560,3.585,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"983",2018-07-29,3,301,"T5","Pioneer P20T79R2",0,560,3.48,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"984",2018-07-29,3,302,"T6","Syngenta NK Soybean S24-K2",2,560,3.465,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"985",2018-07-29,3,303,"T3","Pioneer P20T79R2",4,560,3.535,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"986",2018-07-29,3,304,"T8","Syngenta NK Soybean S24-K2",4,560,3.425,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
"987",2018-07-29,3,305,"T9","Syngenta NK Soybean S24-K2",5,560,3.71,51.67876001,0,0,0,2,0,4,0,0,16.26984127,8,36.9047619,20,70,55,80,72
"988",2018-07-29,3,306,"T4","Pioneer P20T79R2",5,560,3.805,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"989",2018-07-29,3,307,"T1","Pioneer P20T79R2",2,560,3.85,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"990",2018-07-29,3,308,"T10","Syngenta NK Soybean S24-K2",0,560,3.49,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"991",2018-07-29,3,309,"T7","Syngenta NK Soybean S24-K2",3,560,3.53,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"992",2018-07-29,3,310,"T2","Pioneer P20T79R2",3,560,3.72,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"993",2018-07-29,4,401,"T3","Pioneer P20T79R2",4,560,3.415,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"994",2018-07-29,4,402,"T6","Syngenta NK Soybean S24-K2",2,560,3.445,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"995",2018-07-29,4,403,"T5","Pioneer P20T79R2",0,560,3.48,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"996",2018-07-29,4,404,"T2","Pioneer P20T79R2",3,560,3.44,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"997",2018-07-29,4,405,"T1","Pioneer P20T79R2",2,560,3.8,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"998",2018-07-29,4,406,"T4","Pioneer P20T79R2",5,560,3.79,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"999",2018-07-29,4,407,"T10","Syngenta NK Soybean S24-K2",0,560,3.405,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"1000",2018-07-29,4,408,"T8","Syngenta NK Soybean S24-K2",4,560,3.39,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"1001",2018-07-29,4,409,"T7","Syngenta NK Soybean S24-K2",3,560,3.605,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
"1002",2018-07-29,4,410,"T9","Syngenta NK Soybean S24-K2",5,560,3.89,62.98985431,0,0,0,0,0.892857143,0.5,0.446428571,0.85,8.482142857,5,36.60714286,10,70,60,80,70
"1003",2018-07-29,5,501,"T10","Syngenta NK Soybean S24-K2",0,560,3.445,59.4493719,0,0,0,0,0,0,0,0,3.047619048,1,17.14285714,5,52,15,58,50
"1004",2018-07-29,5,502,"T2","Pioneer P20T79R2",3,560,3.565,56.5946225,0,0,0,0,1.045296167,0.5,0.696864111,0.85,13.58885017,10,15.67944251,10,65,35,70,85
"1005",2018-07-29,5,503,"T5","Pioneer P20T79R2",0,560,3.53,60.31754201,0,0,0,0,0.414078675,0.5,1,1,4.140786749,2,14.9068323,5,70,45,72,78
"1006",2018-07-29,5,504,"T8","Syngenta NK Soybean S24-K2",4,560,3.325,56.74999728,1.020408163,0.5,2.040816327,2,3.401360544,3,4.421768707,4,20.06802721,20,45,35,73,70,85,75
"1007",2018-07-29,5,505,"T7","Syngenta NK Soybean S24-K2",3,560,3.74,57.36020092,0,0,0,0,0.484261501,0.5,0.484261501,0.85,10.16949153,3,35.35108959,10,67,55,80,75
"1008",2018-07-29,5,506,"T9","Syngenta NK Soybean S24-K2",5,560,3.665,49.5360572,0,0,0,0,0.348432056,0.5,1.393728223,1,15.67944251,20,60,40,65,55,75,60
"1009",2018-07-29,5,507,"T6","Syngenta NK Soybean S24-K2",2,560,3.52,57.22445013,0,0,0.386100386,1,0.386100386,1,1.158301158,2,5.791505792,5,22.00772201,12,63,50,70,60
"1010",2018-07-29,5,508,"T4","Pioneer P20T79R2",5,560,3.62,53.10234372,0,0,0,0,0,0,0.732600733,0.85,7.692307692,2,25.64102564,10,66,50,75,60
"1011",2018-07-29,5,509,"T3","Pioneer P20T79R2",4,560,3.885,51.42988006,0,0,0,0,0,0,0.742115028,0.85,16.32653061,25,45,45,70,65,80,75
"1012",2018-07-29,5,510,"T1","Pioneer P20T79R2",2,560,3.885,55.43358146,0,0,0,0,0,0,0.793650794,0.85,7.936507937,3,28.57142857,10,55,45,65,50
"1013",2018-07-29,6,601,"T3","Pioneer P20T79R2",4,560,3.77,52.55989655,0.361663653,0.5,0.361663653,1,0.723327306,0.5,1.446654611,1,16.63652803,15,45,30,80,50,90,88
"1014",2018-07-29,6,602,"T6","Syngenta NK Soybean S24-K2",2,560,3.435,58.58402759,0,0,0,0,0,0,0,0,7.956600362,5,34.35804702,12,65,25,75,40
"1015",2018-07-29,6,603,"T1","Pioneer P20T79R2",2,560,3.58,53.21130333,0,0,0,0,0.446428571,0.5,0.446428571,1,13.39285714,10,40,35,66,45,75,65
"1016",2018-07-29,6,604,"T5","Pioneer P20T79R2",0,560,3.57,61.82866345,0,0,0,0,0.907029478,0.5,2.267573696,1,5.442176871,3,16.32653061,8,55,40,60,45
"1017",2018-07-29,6,605,"T8","Syngenta NK Soybean S24-K2",4,560,3.745,60.33295467,0,0,0.402414487,1,0.402414487,2,0.402414487,3,8.853118712,5,20,10,74,65,80,75
"1018",2018-07-29,6,606,"T7","Syngenta NK Soybean S24-K2",3,560,3.6,53.389072,0,0,0,0,0,0,0,0,16.09657948,8,45,20,65,45,75,50
"1019",2018-07-29,6,607,"T4","Pioneer P20T79R2",5,560,3.68,56.96122327,0,0,0,0,0,0,0,0,3.322259136,3,14.6179402,5,62,40,65,45
"1020",2018-07-29,6,608,"T9","Syngenta NK Soybean S24-K2",5,560,3.735,55.75604277,0,0,0.391389432,0,1.174168297,0.5,1.56555773,2,9.784735812,13,35.22504892,25,75,50,90,90
"1021",2018-07-29,6,609,"T2","Pioneer P20T79R2",3,560,3.6,54.74630413,0,0,0,0,0,0,0,0,4.247104247,3,16.21621622,8,53,40,65,50
"1022",2018-07-29,6,610,"T10","Syngenta NK Soybean S24-K2",0,560,3.73,51.9481196,0,0,0,0,0.414078675,0,0.414078675,0,17.80538302,7,60,20,80,50,85,60
"1023",2018-08-03,1,101,"T8","Syngenta NK Soybean S24-K2",4,560,4.19,53.80610166,0,0,0,0,0.414078675,0.5,0.414078675,0.85,21.5320911,8,42,30,77,60,88,85
"1024",2018-08-03,1,102,"T6","Syngenta NK Soybean S24-K2",2,560,4.165,55.94978067,0,0,0,0,0,0,0.865800866,0,19.48051948,8,25,15,75,60,85,70
"1025",2018-08-03,1,103,"T4","Pioneer P20T79R2",5,560,4.27,47.09847393,0,0,0,0,0.892857143,0.5,1.339285714,1,23.21428571,20,50,40,80,70,90,80
"1026",2018-08-03,1,104,"T7","Syngenta NK Soybean S24-K2",3,560,4.09,45.88508259,0,0,0,0,0,0,0.907029478,0.85,18.14058957,30,45,50,73,70,85,80
"1027",2018-08-03,1,105,"T9","Syngenta NK Soybean S24-K2",5,560,4.065,53.18555167,0,0,0,0,0,0,0,0,16.38095238,10,25,20,63,40,70,50
"1028",2018-08-03,1,106,"T2","Pioneer P20T79R2",3,560,4.35,45.56499408,0.865800866,0.5,3.03030303,2,6.493506494,5,8.225108225,8,40,45,65,70,92,85,98,95
"1029",2018-08-03,1,107,"T5","Pioneer P20T79R2",0,560,4.305,48.80316199,0,0,0,0,0.344234079,0.5,0.688468158,0.85,20.65404475,25,40,45,82,65,90,80
"1030",2018-08-03,1,108,"T3","Pioneer P20T79R2",4,560,4.42,55.72771708,0,0,0.366300366,1,1.098901099,1,2.197802198,2,17.21611722,15,45,25,78,35,90,70
"1031",2018-08-03,1,109,"T10","Syngenta NK Soybean S24-K2",0,560,4.14,57.32389568,0,0,0.772200772,0,0.772200772,0.5,0.386100386,0.85,8.494208494,2,30,10,75,30,80,65
"1032",2018-08-03,1,110,"T1","Pioneer P20T79R2",2,560,4.425,56.41190616,0,0,0,0,0,0,0,0,14.06593407,5,40,15,60,40,70,50
"1033",2018-08-03,2,201,"T9","Syngenta NK Soybean S24-K2",5,560,4.06,53.48158457,0,0,0,0,0.386100386,0,0.386100386,0.85,11.1969112,2,27.41312741,7,70,45,75,85
"1034",2018-08-03,2,202,"T2","Pioneer P20T79R2",3,560,4.36,55.26662769,0,0,0,0,0.361663653,0.5,0.361663653,0.85,8.679927667,5,20.97649186,10,65,65,75,75
"1035",2018-08-03,2,203,"T1","Pioneer P20T79R2",2,560,4.365,52.50317557,0.772200772,0.5,1.544401544,2,2.316602317,1,4.247104247,3,17.37451737,20,50,40,90,55,96,96
"1036",2018-08-03,2,204,"T5","Pioneer P20T79R2",0,560,4.495,51.33591062,0,0,0,0,0,0,0,0,13.85281385,12,38,25,63,50,70,65
"1037",2018-08-03,2,205,"T8","Syngenta NK Soybean S24-K2",4,560,4.13,47.52276788,0,0,0,0,1.207243461,0,2.012072435,1,24.14486922,12,45,35,80,60,92,88
"1038",2018-08-03,2,206,"T6","Syngenta NK Soybean S24-K2",2,560,4.215,50.70979105,0.408163265,0.5,1.224489796,1,3.673469388,0.5,4.081632653,2,17.55102041,5,30,12,90,80,97,99
"1039",2018-08-03,2,207,"T7","Syngenta NK Soybean S24-K2",3,560,4.07,56.22523189,0,0,0,0,0.361663653,0.5,0.723327306,1,11.21157324,8,22.42314647,13,60,48,65,55
"1040",2018-08-03,2,208,"T4","Pioneer P20T79R2",5,560,4.555,48.16864132,0,0,0,0,0.816326531,0.5,0.816326531,1,21.2244898,20,40,40,75,50,80,75
"1041",2018-08-03,2,209,"T3","Pioneer P20T79R2",4,560,4.34,56.65423805,0,0,0.751879699,0,0.37593985,0.5,1,1,10.90225564,2,33.83458647,10,67,25,80,52
"1042",2018-08-03,2,210,"T10","Syngenta NK Soybean S24-K2",0,560,4.115,53.45098394,0,0,0,0,0,0,0,0,27.56892231,18,45,35,68,50,80,70
"1043",2018-08-03,3,301,"T5","Pioneer P20T79R2",0,560,4.31,55.04236832,0,0,0,0,0,0,0.460829493,0,12.90322581,6,25,10,62,25,70,40
"1044",2018-08-03,3,302,"T6","Syngenta NK Soybean S24-K2",2,560,4.22,52.49310207,0,0,0.680272109,0,0.680272109,0.5,1.020408163,1,10.20408163,6,27.21088435,12,70,45,88,80
"1045",2018-08-03,3,303,"T3","Pioneer P20T79R2",4,560,4.43,55.8859003,0,0,0,0,0,0,0,0,8.225108225,2,29.004329,8,60,47,70,55
"1046",2018-08-03,3,304,"T8","Syngenta NK Soybean S24-K2",4,560,4.165,57.29941882,0,0,0,0,0.43956044,0.5,0.879120879,1,15.82417582,5,20,13,80,65,85,70
"1047",2018-08-03,3,305,"T9","Syngenta NK Soybean S24-K2",5,560,4.22,51.67876001,0,0,0,2,0,4,0,0,16.26984127,8,36.9047619,20,70,55,80,72
"1048",2018-08-03,3,306,"T4","Pioneer P20T79R2",5,560,4.4,48.56957224,0,0,0.879120879,0,2.637362637,1,2.637362637,2,16.26373626,8,39.56043956,15,64,50,75,80
"1049",2018-08-03,3,307,"T1","Pioneer P20T79R2",2,560,4.49,47.63853782,0,0,0.396825397,0,1.587301587,0.5,2.380952381,1,17.85714286,20,47,40,72,70,80,85
"1050",2018-08-03,3,308,"T10","Syngenta NK Soybean S24-K2",0,560,4.14,59.89791831,0,0,0,0,0,0,0,0,4.69667319,2,13.69863014,5,65,50,70,70
"1051",2018-08-03,3,309,"T7","Syngenta NK Soybean S24-K2",3,560,3.975,53.08278068,0,0,0.804828974,0,1.609657948,0.5,2.816901408,2,14.08450704,8,25,15,90,60,93,93
"1052",2018-08-03,3,310,"T2","Pioneer P20T79R2",3,560,4.275,55.40802073,0,0,0.357142857,1,1.428571429,0.5,1.428571429,1,13.57142857,3,28.57142857,8,75,50,93,90
"1053",2018-08-03,4,401,"T3","Pioneer P20T79R2",4,560,4.515,49.93386705,0,0,0.761904762,0,1.142857143,0.5,1.142857143,1,15.61904762,20,38,45,75,60,85,82
"1054",2018-08-03,4,402,"T6","Syngenta NK Soybean S24-K2",2,560,4.115,51.32463795,0,0,0,0,0.37593985,0,0.37593985,0.85,4.135338346,1,10.52631579,3,65,20,70,73
"1055",2018-08-03,4,403,"T5","Pioneer P20T79R2",0,560,4.305,50.66838259,0,0,0.332225914,0,1.328903654,0.5,1.328903654,1,11.96013289,3,50,20,78,40,88,84
"1056",2018-08-03,4,404,"T2","Pioneer P20T79R2",3,560,4.335,52.8966318,0,0,0,0,0.391389432,0.5,0.391389432,0.85,7.436399217,5,29.35420744,10,69,50,80,80
"1057",2018-08-03,4,405,"T1","Pioneer P20T79R2",2,560,4.415,47.61728798,0,0,0.723327306,0,2.169981917,0.5,2.169981917,2,17.35985533,4,32.54972875,12,80,60,90,90
"1058",2018-08-03,4,406,"T4","Pioneer P20T79R2",5,560,4.425,53.90836061,0.782778865,0.5,1.956947162,2,2.739726027,3,4.305283757,5,16.8297456,12,60,30,90,50,95,80
"1059",2018-08-03,4,407,"T10","Syngenta NK Soybean S24-K2",0,560,4.08,60.52445368,0,0,0,0,1.113172542,0.5,0.742115028,0.85,3.710575139,1,12.61595547,3,45,10,60,50
"1060",2018-08-03,4,408,"T8","Syngenta NK Soybean S24-K2",4,560,4.13,54.07048582,0,0,0,0,2.232142857,1,2.232142857,2,4.017857143,3,15.17857143,5,60,40,75,60
"1061",2018-08-03,4,409,"T7","Syngenta NK Soybean S24-K2",3,560,4.08,56.8736023,0,0,0,0,0,0,0.852878465,0.85,7.249466951,2,16.20469083,5,70,55,77,60
